#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
457,"Sunshine","OneRepublic",76,140,"soft pop","Pop","Sunshine",2021-11-10,02:43,70,88,14,0,77,0,20,-5,F,4,2022-09-19,5r43qanLhUCdBj8HN3fa6B,"Mosley Music/Interscope Records",7B,USUM72100506
458,"AMAZING","Rex Orange County",60,124,"bedroom pop","Pop","AMAZING",2022-02-14,03:29,72,46,28,0,55,0,0,-8,G#/A♭,4,2022-09-19,6FtIK0IkmG33lKbc1pyAlZ,"Rex Orange County",4B,USRC12102923
459,"Life Itself","Glass Animals",65,112,"","","How To Be A Human Being",2016-08-26,04:41,70,67,1,22,56,0,30,-6,C♯/D♭,4,2022-09-19,32zkKx35Et6A515oZKxDkD,"Wolf Tone",3B,GB2DY1600018
460,"Take A Slice","Glass Animals",75,152,"","","How To Be A Human Being",2016-08-26,03:49,62,66,2,0,63,10,20,-7,A,4,2022-09-19,37adYGaYaAWTGhBaOzX4Fh,"Wolf Tone",11B,GB2DY1600027
461,"Missing Piece","Vance Joy",68,102,"folk pop","Folk, Pop","Missing Piece",2021-05-19,03:37,63,88,2,0,72,0,10,-4,C,4,2022-09-19,5YqdiryRmdAzYFlxo43hAJ,"Atlantic Records",8B,USAT22102087
462,"Cigarettes & Feelings","The Haunt",0,142,"","","Cigarettes & Feelings",2019-09-27,03:33,69,79,37,0,82,0,40,-4,G minor,4,2022-09-19,4TayVl5C9dYmXk1baWcfry,"The Haunt",6A,QZHZ31962451
463,"Heaven Angel","THE DRIVER ERA,Ross Lynch,Rocky",0,114,"","","Girlfriend",2021-10-15,03:39,75,79,2,2,78,0,60,-5,F,4,2022-09-19,3vtSBUW15bXapWOaByIo06,"BMG Rights Management (US) LLC",7B,QMRSZ2101135
464,"parachute","second thoughts",0,125,"","","parachute",2020-10-09,03:05,67,85,30,0,96,0,10,-7,A#/B♭,4,2022-09-19,0Nb43xq2DX0TUfZEa3PB65,"second thoughts",6B,TCAFC2098825
465,"I Don't Wanna Talk (I Just Wanna Dance)","Glass Animals",64,132,"","","Dreamland (+ Bonus Levels)",2021-09-09,03:15,70,62,2,0,81,0,30,-6,G,4,2022-09-19,6IbCvfmmICEEAyDwQ9zcbt,"Polydor Records",9B,GBUM72105458
466,"ONE IN A MILLION","Rex Orange County",61,80,"bedroom pop","Pop","WHO CARES?",2022-03-11,03:14,77,48,70,0,51,0,10,-7,B,4,2022-09-19,2XkDm5m2vPowecEAAR5gmb,"Rex Orange County",1B,USRC12102924
467,"OPEN A WINDOW (feat. Tyler, The Creator)","Rex Orange County,Tyler, The Creator",57,80,"bedroom pop, ","Pop","WHO CARES?",2022-03-11,03:38,54,61,28,0,55,0,10,-7,D,4,2022-09-19,1TDeDFUYHjZKLsO6bzoVg1,"Rex Orange County",10B,USRC12102921
468,"WHO CARES?","Rex Orange County",48,86,"bedroom pop","Pop","WHO CARES?",2022-03-11,02:29,82,28,59,0,59,0,10,-6,G#/A♭,4,2022-09-19,1SKN0qfmaLESOcr9rV9kvn,"Rex Orange County",4B,USRC12102930
469,"WORTH IT","Rex Orange County",49,95,"bedroom pop","Pop","WHO CARES?",2022-03-11,02:44,57,37,70,1,39,0,10,-9,G,4,2022-09-19,2agJG5mKBoOL8uojjKQvCD,"Rex Orange County",9B,USRC12102922
470,"IF YOU WANT IT","Rex Orange County",49,140,"bedroom pop","Pop","WHO CARES?",2022-03-11,03:07,81,58,3,0,33,0,10,-7,F#/G♭,4,2022-09-19,2ZZ0ITwRqitCvddi2CGfgq,"Rex Orange County",2B,USRC12102925
471,"Say It Louder","Panic! At The Disco",43,163,"emo","Rock","Viva Las Vengeance",2022-08-19,03:30,38,84,0,3,63,10,10,-7,C♯/D♭ minor,4,2023-01-31,61aS3LDHi60ZZr3ZpHG2AP,"Fueled By Ramen",12A,USAT22200853
472,"Silent Running (feat. Adeleye Omotayo)","Gorillaz,Adeleye Omotayo",1,107,"","","Silent Running (feat. Adeleye Omotayo)",2023-01-27,04:26,66,90,6,0,78,0,10,-4,G#/A♭,4,2023-01-31,5t6VBNWXxcwlrxCjU7ytGg,"Parlophone UK",4B,GBAYE1901302
473,"Ghost in the Machine (feat. Phoebe Bridgers)","SZA,Phoebe Bridgers",74,125,"r&b, ","R&B","SOS",2022-12-09,03:38,62,43,84,3,59,0,10,-10,F#/G♭,4,2023-01-31,4h5x3XHLVYFJaItKuO2rhy,"Top Dawg Entertainment/RCA Records",2B,USRC12204595
474,"Who Is She ?","I Monster",72,153,"","","Neveroddoreven",2005-01-27,03:33,39,80,8,1,10,0,0,-4,C♯/D♭ minor,4,2023-01-31,1QxcWlk8PivolUaWcpAoNq,"Instant Karma",12A,GBDKA0300194
475,"Another Love","Tom Odell",89,123,"","","Long Way Down (Deluxe)",2013-06-24,04:04,45,54,70,0,13,0,0,-9,E minor,4,2023-01-31,3JvKfv6T31zO0ini8iNItO,"ITNO/Columbia",9A,GBARL1300107
476,"Atlantis","Seafret",85,166,"","","Tell Me It's Real (Expanded Edition)",2016-01-29,03:49,40,48,5,0,21,0,10,-8,G#/A♭ minor,4,2023-01-31,1Fid2jjqsHViMX6xNH70hE,"Sweet Jane Recordings",1A,GBARL1500316
477,"Shirt","SZA",68,120,"r&b","R&B","Shirt",2022-10-28,03:01,82,45,15,3,55,10,0,-10,D#/E♭ minor,4,2023-01-31,34ZAzO78a5DAVNrYIGWcPm,"Top Dawg Entertainment/RCA Records",2A,USRC12203632
478,"Fall In Love Alone","Stacey Ryan",71,172,"","","Fall In Love Alone",2022-05-13,03:25,68,63,32,0,52,0,10,-5,G minor,4,2023-01-31,5xwBIieMMFUmLDgvG4DjFe,"Island Records",6A,USUG12202833
479,"Melting","Kali Uchis",81,115,"","","Por Vida",2015-02-04,03:28,57,48,18,8,30,0,10,-8,G#/A♭,4,2023-01-31,2kSb3wYSOV996xA2NSmpck,"Kali Uchis LLC",4B,QM8DG1400266
480,"Aces","dkj",62,140,"","","Aces",2022-11-25,02:02,60,54,0,95,43,0,20,-11,A#/B♭ minor,4,2023-01-31,4pV6Kx1T9L49PBFwH1g8ca,"Atlantic Records",3A,USAT22221554
481,"Those Eyes","New West",3,120,"","","Those Eyes",2019-05-10,03:40,60,35,73,0,24,0,30,-8,E,3,2023-01-31,2GThBgzZoZfz0lx1JjBwfe,"199x",12B,TCAEE1990215
482,"All Day I Dream About","Joe P",46,130,"","","French Blonde",2022-10-07,03:20,58,74,24,0,17,0,10,-8,B,4,2023-01-31,3RdDhtBteHxiehIooekE8Z,"Atlantic Records",1B,USAT22206786
483,"cough drops","almost monday",61,77,"","","cough drops",2022-10-05,02:43,62,70,0,0,79,0,10,-5,A minor,4,2023-01-31,5Jpj3lCgX06bu6STIjUYKN,"Hollywood Records",8A,USHR12244066
484,"i haunt ur dreams","hey, nothing",38,101,"midwest emo","Rock","i haunt ur dreams",2022-10-12,03:36,62,67,3,1,91,0,40,-8,E,4,2023-01-31,7jBAskQhyfjmbYC0o3pXdW,"Music Soup/Good Luck Have Fun Records",12B,QM24S2205331
485,"Tripping Over Air","Aidan Bissett",63,117,"","","Tripping Over Air",2022-09-09,03:02,63,79,0,0,52,0,30,-5,B,4,2023-01-31,7mzPAftljnsFmU6131Pqcd,"Capitol Records",1B,USUM72214890
486,"Boys","Hippo Campus",0,105,"","","Boys",2021-10-18,04:13,52,77,3,0,55,0,0,-5,D,4,2023-01-31,7yfLvK7r1w5bql3G0Uha5w,"Grand Jury Music",10B,QM5BK1900478
487,"sunburn","almost monday",53,112,"","","sunburn",2022-04-08,02:53,69,74,0,0,79,0,50,-5,E,4,2023-01-31,4gBkCqlITvat2A3aYPtMqS,"Hollywood Records",12B,USHR12243145
488,"Snail (feat. Chloe Moriondo)","Cavetown,chloe moriondo",45,125,"bedroom pop, indie pop","Pop, Rock","Sleepyhead",2020-03-27,03:50,66,31,49,0,25,0,0,-12,A#/B♭,4,2023-01-31,6wZRVdKVHHSEHiAyTcwtV2,"Sire",6B,USWB11903462
489,"4 Minutes (feat. Justin Timberlake & Timbaland)","Madonna,Justin Timberlake,Timbaland",79,113,"","","Celebration (double disc version)",2009-09-18,03:09,75,93,1,1,77,0,20,-5,D,4,2023-01-31,1oHClQEgDmmbcEx12Kc5nZ,"Warner Records",10B,USWB10903601
490,"Stuck Between","Dutch Criminal Record",45,105,"","","Stuck Between",2016-11-11,02:44,52,88,0,0,55,0,10,-6,E minor,4,2023-01-31,3AtB5xfEN7gf3ysUFZmRWM,"Dutch Criminal Record",9A,GBKPL1673627
491,"true","JAWNY",40,121,"bedroom pop","Pop","true",2023-01-13,03:11,72,65,20,0,64,0,50,-5,G#/A♭,4,2023-01-31,2W4lAW4jB3QLBhS34Qn3WN,"Johnny Utah LLC, under exclusive license to Interscope Records",4B,USUG12207036
492,"Stranger","Vistas",45,174,"","","Stranger",2020-08-25,03:23,51,91,0,0,79,0,0,-5,G#/A♭,4,2023-01-31,6rpmHPyW3hakVFHQyzQpjj,"Retrospect Records",4B,FRX202077411
493,"Kiss Me","Sixpence None The Richer",87,100,"","","Sixpence None the Richer",1997-11-22,03:28,53,75,2,0,42,0,0,-7,D#/E♭,4,2023-01-31,754kgU5rWscRTfvlsuEwFp,"Word Entertainment",5B,USEE19900312
494,"Where You Lead I Will Follow","Carole King",59,107,"singer-songwriter, folk rock","Folk, Rock","Love Makes the World",2001-09-25,03:27,73,74,36,0,70,0,0,-7,C,4,2023-01-31,5htNlXFlMI6RMBHhJuGJJm,"Legacy Recordings",8B,USRG20210201
495,"Gilded Lily","Cults",81,62,"","","Offering",2022-10-26,03:32,40,57,47,0,15,0,50,-7,B minor,4,2023-01-31,3Z0qLOS0cqWKPHXkbTXmNF,"Sinderlyn/Columbia",10A,USQX92206420
496,"SOS","SZA",64,119,"r&b","R&B","SOS",2022-12-09,01:57,51,66,67,0,51,20,0,-7,G minor,1,2023-01-31,5xMw6qCcpd2gBXPGTegC4W,"Top Dawg Entertainment/RCA Records",6A,USRC12204583
497,"Too Close","Alex Clare",62,126,"","","The Lateness Of The Hour",2011-00-00,04:16,58,71,1,0,29,0,10,-4,B minor,4,2023-01-31,4sK96UnGx3NjBaqvfTG2dm,"Universal-Island Records Ltd.",10A,GBUM71101222
498,"F2F","SZA",73,90,"r&b","R&B","SOS",2022-12-09,03:05,53,74,9,0,47,0,30,-6,D,4,2023-01-31,2e2AXpIiJpet5b4qg85Gh6,"Top Dawg Entertainment/RCA Records",10B,USRC12204596
499,"The Exit","Conan Gray",72,82,"","","Superache",2022-06-24,03:41,58,42,61,0,45,0,0,-10,C,4,2023-01-31,6PDWMQJ55ZYrGrSx3EZzl4,"Republic Records",8B,USUM72204112
500,"Family Line","Conan Gray",77,154,"","","Superache",2022-06-24,03:36,33,40,62,0,28,0,10,-8,F#/G♭,3,2023-01-31,0iNZGC211wst3VjtobNnC5,"Republic Records",2B,USUM72204108
501,"People Watching","Conan Gray",74,126,"","","Superache",2022-06-24,02:38,53,59,38,0,54,0,20,-7,F,4,2023-01-31,3TFoEJe5zNuHZStRboWPxg,"Republic Records",7B,USUM72109491
502,"Eyes Wide Open","Gotye",48,139,"","","Making Mirrors",2011-01-01,03:11,60,87,19,2,64,0,10,-6,F,4,2023-01-31,6h2q5GhVc9itEB6NqOEMd4,"Samples & Seconds / Republic",7B,AUZS21100041
503,"Silver Lining","Mt. Joy",7,144,"","","Mt. Joy",2018-03-02,03:18,54,62,0,0,20,0,10,-7,C,4,2023-01-31,0i5QVxsK3IvEDbUjTA64Li,"Dualtone Music Group, Inc.",8B,USDMG1785501
504,"You're So Vain","Carly Simon",81,106,"","","No Secrets",1972-00-00,04:18,66,68,15,0,67,0,0,-8,C,4,2023-01-31,2DnJjbjNTV9Nd5NOa1KGba,"Rhino/Elektra",8B,USEE19900883
505,"Kill Bill","SZA",81,89,"r&b","R&B","SOS",2022-12-09,02:33,64,73,5,17,43,0,10,-6,G#/A♭,4,2023-01-31,3OHfY25tqY28d16oZczHc8,"Top Dawg Entertainment/RCA Records",4B,USRC12204584
506,"Team","Lorde",82,100,"","","Pure Heroine",2013-09-27,03:13,69,58,17,0,41,10,30,-7,F#/G♭,4,2023-01-31,3G6hD9B2ZHOsgf4WfNu7X1,"Universal Music New Zealand Limited",2B,NZUM71300124
507,"Damn It Feels Good To Be Me","Andy Grammer",49,120,"","","Damn It Feels Good To Be Me",2021-09-08,02:18,71,78,7,0,78,0,40,-5,C,4,2023-01-31,3LymIBUSWRoxxm7W5UQlXl,"S-Curve Records",8B,USHR12142066
508,"Skinny Ape","Gorillaz",0,180,"","","Skinny Ape",2022-12-08,04:41,47,87,2,1,58,10,10,-3,G,4,2023-01-31,3G69pyQGyx49kjsy9waiXf,"Parlophone UK",9B,GBAYE2200466
509,"Motion Sickness","Phoebe Bridgers",77,107,"","","Stranger in the Alps",2017-09-22,03:49,65,55,77,4,62,0,0,-9,C♯/D♭,4,2023-01-31,5xo8RrjJ9CVNrtRg2S3B1R,"Dead Oceans",3B,USJ5G1714202
510,"Bloody Mary","Lady Gaga",72,100,"art pop, pop","Pop","Born This Way (Special Edition)",2011-01-01,04:04,59,63,1,0,44,0,10,-6,A minor,4,2023-01-31,11BKm0j4eYoCPPpCONAVwA,"Interscope",8A,USUM71106449
511,"Carried Away","Passion Pit",59,120,"indie","Pop, Rock","Gossamer",2012-07-23,03:41,77,83,2,0,87,0,30,-5,C,4,2023-01-31,52a6VcF23v5HB7KfDEmBHq,"Columbia",8B,USSM11202619
512,"ARE WE STILL FRIENDS?","Tyler, The Creator",86,187,"","","IGOR",2019-05-17,04:25,22,50,13,0,31,0,10,-8,A#/B♭,3,2023-01-31,5TxRUOsGeWeRl3xOML59Ai,"Columbia",6B,USQX91901168
513,"Livin' for the Weekend","Fitz and The Tantrums",51,150,"","","All the Feels",2019-09-20,02:55,72,88,3,0,84,0,10,-4,B minor,4,2023-01-31,6TUSi9GZigMhBQ4k8zVK1Q,"Elektra (NEK)",10A,USAT21903754
514,"I Wanna Get Better","Bleachers",65,190,"","","Strange Desire",2014-07-14,03:24,45,92,0,0,40,10,20,-6,A,4,2023-01-31,1BwhFXqoIsePt21WyWIttb,"RCA Records Label",11B,USRC11400200
515,"The DJ is Crying for Help","AJR",47,145,"","","The DJ Is Crying For Help",2022-11-18,03:39,52,68,4,0,36,0,10,-6,B minor,4,2023-01-31,2fihoO76h66Hio6noF4tQD,"Mercury Records / Republic Records",10A,USUG12208458
516,"Roses","Phoneboy",0,145,"","","Phoneboy",2021-04-23,03:06,60,64,5,0,89,0,0,-5,C♯/D♭ minor,4,2023-01-31,6hhySKOBYjOIbW1uNHt8yp,"Phoneboy Music",12A,QM4TW2167428
517,"Lucy","Bryce Fox",46,77,"","","Heaven on Hold",2017-10-20,04:04,59,75,3,0,55,0,10,-4,F,4,2023-01-31,2btlgLWLfWKZ3JlgAECvpZ,"Bryce Fox",7B,QM24S1703734
518,"Northern Attitude","Noah Kahan",60,121,"","","Northern Attitude",2022-09-16,04:27,52,63,12,0,32,0,10,-8,D#/E♭,4,2023-01-31,5hAFKx1IMhvx73JA6MSkIP,"Mercury Records/Republic Records",5B,USUM72217167
519,"King And Lionheart","Of Monsters and Men",65,127,"folk pop","Folk, Pop","My Head Is An Animal",2012-01-01,04:33,52,66,11,0,29,0,10,-7,D#/E♭,4,2023-01-31,310d8Vawp5kYDYrGrrTAzl,"Universal Records",5B,USUM71202067
520,"Call It What You Want","Foster The People",65,113,"","","Torches",2011-05-23,03:58,64,97,5,0,73,0,40,-4,F minor,4,2023-01-31,3u1Er1rkjn1oSz1xdZH3ZD,"Columbia",4A,USSM11101700
521,"Flashed Junk Mind","Milky Chance",14,118,"","","Sadnecessary",2014-06-20,04:22,84,84,39,3,90,0,10,-9,B,4,2023-01-31,5mpLcXEsk3jjzLFGuNKk5I,"Neon",1B,DEL211300732
522,"Lovesong (The Way) [feat. Bluets]","Charlie Burg,Bluets",0,113,"","","One, Violet",2017-09-18,03:59,56,47,40,0,41,0,10,-8,A,3,2023-01-31,4JkKXuKp2RdbE5M7L4z19Z,"Charlie Burg",11B,TCADG1794090
523,"girls just wanna have sex","mazie",40,100,"","","girls just wanna have sex",2022-11-18,02:04,59,96,1,0,85,0,20,-4,E,4,2023-01-31,6u9pA8Izk34kgKXd0ukLv3,"Good Boy Records",12B,QZRYT2100051
524,"Karma","Taylor Swift",64,90,"","","Midnights (3am Edition)",2022-10-22,03:24,64,62,6,0,12,0,40,-7,G#/A♭,4,2023-01-31,5oqDgw5VGBln5dSIOPWyBq,"Taylor Swift",4B,USUG12205717
525,"Anti-Hero (feat. Bleachers)","Taylor Swift,Bleachers",54,97,"","","Anti-Hero (feat. Bleachers)",2022-11-08,03:48,62,82,1,1,52,0,10,-8,C♯/D♭ minor,4,2023-01-31,0j0gJqxitjhmmkrW56dtQH,"Taylor Swift",12A,USUG12207567
526,"start of the end","mazie",19,97,"","","the rainbow cassette (bonus)",2022-09-28,00:53,69,33,38,0,48,0,60,-9,C♯/D♭,4,2023-01-31,6dNvMhQ9y5cYc4j1YTzrTk,"Good Boy Records",3B,QZRYT2100008
527,"Something That I Want","Grace Potter",66,169,"","","Tangled",2010-01-01,02:43,55,82,1,0,96,0,40,-6,F,4,2023-01-31,3eR3lWuvQqOzhTn91nbRCa,"Walt Disney Records",7B,USWD11055017
528,"Video Games","The Young Professionals",45,142,"","","9AM To 5PM - 5PM To Whenever",2012-01-01,03:46,56,89,4,0,33,0,0,-5,E minor,4,2023-01-31,2PkUVjGspZ5goc98NuGv3v,"Universal Music Division Label Panthéon",9A,FRUM71200106
529,"Until I Found You","Stephen Sanchez",81,101,"","","Until I Found You",2021-09-01,02:57,54,51,73,0,23,0,10,-6,A#/B♭,3,2023-01-31,0T5iIrXA4p5GsubkhuBIKV,"Republic Records",6B,USUG12103651
530,"Flowers in Your Hair","The Lumineers",4,127,"folk pop, indie folk","Folk, Pop, Rock","The Lumineers",2012-04-03,01:49,67,61,75,0,57,0,20,-10,G,4,2023-01-31,3Hvg5tRKsQlX25wYwgMF9p,"Dualtone Music Group",9B,USDMG1260801
531,"Nights","Neon Trees",48,170,"","","I Can Feel You Forgetting Me",2020-07-24,03:35,50,86,1,0,60,0,20,-4,C minor,4,2023-01-31,2HtSqfsa6fCxCFBGKBWILM,"Thrill Forever, LLC",5A,ZZOPM2002424
532,"Would've, Could've, Should've","Taylor Swift",69,158,"","","Midnights (3am Edition)",2022-10-22,04:20,49,85,39,0,55,10,10,-7,C,4,2023-01-31,0aV5uARAknQgYhBaK944FP,"Taylor Swift",8B,USUG12207556
533,"Somewhere Only We Know","Keane",79,172,"","","Hopes And Fears",2004-01-01,03:56,45,66,8,0,37,0,0,-4,A,4,2023-01-31,0ll8uFnc0nANY35E0Lfxvg,"Universal-Island Records Ltd.",11B,GBAAN0300664
534,"Baby Queen","Gorillaz",50,75,"","","Baby Queen",2022-11-04,03:40,53,86,0,38,46,0,0,-5,C,4,2023-01-31,0dFwiyWPwC2yML3ZH7B56V,"Parlophone UK",8B,GBAYE2200463
535,"Midnight Rain","Taylor Swift",62,138,"","","Midnights (3am Edition)",2022-10-22,02:54,60,38,71,0,20,0,10,-12,C,4,2023-01-31,6Nl7KyvjkFncGsjB49SxLl,"Taylor Swift",8B,USUG12205712
536,"Up Up & Away","Kid Cudi",64,120,"","","Man On The Moon: The End Of Day (Deluxe)",2009-01-01,03:47,66,88,7,0,59,0,30,-6,A#/B♭ minor,4,2023-01-31,1RUTIdTnFs8lHSc0Zr4UJB,"Kid Cudi/Universal Records",3A,USUM70981911
537,"The Great War","Taylor Swift",70,96,"","","Midnights (3am Edition)",2022-10-22,04:00,57,75,20,0,57,0,0,-9,F,4,2023-01-31,3UMrglJeju5yWyYIW6o99b,"Taylor Swift",7B,USUG12207551
538,"I Just Think That You're Cute","Scarlet Drive",37,112,"","","I Just Think That You're Cute",2019-06-07,03:45,70,73,1,0,96,0,0,-5,E,4,2023-01-31,05Fcc70bVBuFHlNLfdu7c3,"Scarlet Drive",12B,AUXXV1900002
539,"Hayloft II","Mother Mother",77,178,"","","Inside (Deluxe)",2022-01-28,03:35,33,87,0,0,17,10,0,-5,A minor,4,2023-01-31,0kYMwaQWABTkFff8AZjmYI,"WM Canada",8A,CAW112100716
540,"Where Are You Now? (feat. girlhouse)","The Wrecks,girlhouse",44,81,"indie pop","Pop, Rock","Sonder",2022-06-10,03:45,59,49,8,0,29,0,30,-7,D,4,2023-01-31,6yqCz1a30TyBBkLQrAcs7L,"Big Noise Music Group",10B,USA2P2214893
541,"Raging Fire","Phillip Phillips",56,126,"folk pop","Folk, Pop","Behind The Light (Deluxe)",2014-01-01,03:54,56,83,1,0,45,0,0,-5,G,4,2023-01-31,3Q2tKt6gKdn9LUMcHFxNJy,"19 Recordings/Interscope",9B,QMTM61400111
542,"You're On Your Own, Kid","Taylor Swift",64,120,"","","Midnights (3am Edition)",2022-10-22,03:14,70,39,45,0,40,0,10,-10,D,4,2023-01-31,7gVWKBcfIW93YxNBi3ApIE,"Taylor Swift",10B,USUG12205711
543,"Bejeweled","Taylor Swift",63,164,"","","Midnights (3am Edition)",2022-10-22,03:14,69,55,6,0,44,0,0,-9,G,4,2023-01-31,0jvo9CjnbR0lYUDTSNTMiu,"Taylor Swift",9B,USUG12205715
544,"Bigger Than The Whole Sky","Taylor Swift",67,166,"","","Midnights (3am Edition)",2022-10-22,03:38,42,22,84,0,7,0,10,-13,F#/G♭,4,2023-01-31,0BiqmkasE5FdrChwKfVp8X,"Taylor Swift",2B,USUG12207552
545,"Snow On The Beach (feat. Lana Del Rey)","Taylor Swift,Lana Del Rey",60,110,"","","Midnights (3am Edition)",2022-10-22,04:16,66,32,70,0,15,0,10,-14,A,4,2023-01-31,6ADDIJxxqzM9LMpm78yzQG,"Taylor Swift",11B,USUG12205737
546,"I Ain’t Quite Where I Think I Am","Arctic Monkeys",56,193,"indie, garage rock","Rock, Pop","The Car",2022-10-21,03:11,54,34,36,0,67,0,0,-10,A#/B♭,4,2023-01-31,1UwUhKmFxGKs59xiWO60Sx,"Domino Recording Co",6B,GBCEL2200513
547,"Peace Of Mind","Imagine Dragons",50,74,"","","Mercury - Acts 1 & 2",2022-07-01,02:53,61,63,1,0,61,0,0,-5,C,4,2023-01-31,3bwvtkLyVe7YWrKRlViloR,"Kid Ina Korner / Interscope",8B,USUM72205473
548,"Boys","Hippo Campus",52,105,"","","LP3",2022-02-04,04:13,52,77,3,0,55,0,0,-5,D,4,2023-01-31,4nAmlRetwMEZr2TsXuHcpD,"Grand Jury Music",10B,QM5BK1900478
549,"SOS","ABBA",68,124,"","","ABBA Gold",2008-01-01,03:21,39,72,6,0,50,0,20,-5,F,4,2023-01-31,5pMmWfuL0FTGshYt7HVJ8P,"Polar Music International AB",7B,SEAYD7501040
550,"Anti-Hero","Taylor Swift",84,97,"","","Midnights",2022-10-21,03:20,63,65,12,0,49,0,10,-7,E,4,2023-01-31,0V3wPSX9ygBnCm8psDIegu,"Taylor Swift",12B,USUG12205736
551,"wide eyed","JAWNY",34,127,"bedroom pop","Pop","wide eyed",2022-10-14,03:34,68,73,6,0,93,0,0,-4,A,4,2023-01-31,4QzG0ODSGoXXvhErFRzUhF,"Johnny Utah LLC, under exclusive license to Interscope Records",11B,USUG12206885
552,"Stuck Between","Dutch Criminal Record",0,105,"","","Stuck Between",2016-11-11,02:44,52,88,0,0,55,0,10,-6,E minor,4,2023-01-31,45qkFWPAEU4DcWT3697FrP,"Dutch Criminal Record",9A,GBKPL1673627
553,"I Hear a Symphony","Cody Fry",0,172,"","","Flying",2017-10-06,03:05,21,24,93,3,39,0,10,-8,A#/B♭,4,2023-01-31,3iJya7m7trpGv570Ske30n,"Cody Fry",6B,TCADG1749527
554,"Dream A Little Dream Of Me - Single Version","Ella Fitzgerald,Louis Armstrong",67,76,"vocal jazz, jazz, swing music, jazz blues, big band, christmas","Jazz, Pop, Blues","Love, Ella",2007-05-03,03:05,44,10,91,0,39,10,10,-17,C,4,2023-01-31,78MI7mu1LV1k4IA2HzKmHe,"Verve Reissues",8B,USMC15076750
555,"Green Light","Lorde",80,129,"","","Melodrama",2017-06-16,03:54,59,72,2,0,25,10,0,-8,D,4,2023-01-31,6ie2Bw3xLj2JcGowOlcMhb,"Universal Music New Zealand Limited",10B,NZUM71700063
556,"Apocalypse","Cigarettes After Sex",60,94,"dream pop","Pop, Rock","Cigarettes After Sex",2017-06-09,04:50,37,47,2,57,18,0,10,-9,F,4,2023-01-31,0yc6Gst2xkRu0eMLeRMGCX,"Partisan Records",7B,USBQU1700034
557,"End of Beginning","Djo",0,160,"psychedelic pop","Pop, Rock","DECIDE",2022-09-16,02:39,69,45,3,0,92,0,0,-8,D,4,2023-01-31,6ZWIIawlXC4O3z9yEuJvDo,"Djo",10B,GBKPL2205058
558,"Mary On A Cross","Ghost",15,130,"metal, hard rock","Rock, Metal","Seven Inches Of Satanic Panic",2019-09-13,04:04,47,90,0,0,56,0,10,-4,B,4,2023-01-31,2HZLXBOnaSRhXStMLrq9fD,"Loma Vista Recordings",1B,USC4R1902750
559,"Come Over (Again)","Crawlers",60,93,"","","Crawlers - EP",2021-10-29,04:14,50,71,0,0,24,0,0,-8,D,4,2023-01-31,4PDJDIdWxNN1AlnbrKkoPf,"Lab Records",10B,GB8MX2100935
560,"No. 1 Party Anthem","Arctic Monkeys",90,115,"indie, garage rock","Rock, Pop","AM",2013-09-09,04:03,51,70,33,9,60,0,10,-6,C,4,2023-01-31,5TTGoX70AFrTvuEtqHK37S,"Domino Recording Co",8B,GBCEL1300367
561,"Them Changes","Thundercat",73,82,"","","Drunk",2017-02-24,03:08,66,56,54,0,70,0,10,-9,G#/A♭,4,2023-01-31,7CH99b2i1TXS5P8UUyWtnM,"Brainfeeder",4B,US25X1090547
562,"Evergreen (You Didn’t Deserve Me At All)","Omar Apollo",77,82,"bedroom pop","Pop","Ivory",2022-04-08,03:36,70,34,60,1,31,0,10,-10,A,3,2023-01-31,2TktkzfozZifbQhXjT6I33,"Warner Records",11B,USWB12200423
563,"Sick of U (with Oliver Tree)","BoyWithUke,Oliver Tree",68,93,"","","Sick of U",2022-09-30,02:48,62,81,31,0,65,0,10,-3,C,4,2023-01-31,5IXdkgrT4lb9sKIb8tbOQ3,"Mercury Records/Republic Records",8B,USUG12206829
564,"menace","mazie",25,169,"","","menace",2022-07-22,02:05,54,88,22,0,53,10,20,-6,F,4,2023-01-31,1MiieWsKWwMrnwPK0NelAW,"Good Boy Records",7B,QZRYT2100041
565,"people don't change","mazie",34,77,"","","people don't change",2021-12-02,02:47,53,27,93,1,44,0,20,-11,A,4,2023-01-31,4rjxIt48qyNnfrx9jc2q6r,"Good Boy Records",11B,QZRYT2100021
566,"somebody to lose","mazie",18,149,"","","somebody to lose",2022-06-24,03:07,54,51,57,0,60,0,30,-8,C,4,2023-01-31,4JAEU9F3KQyvGkgdIK6Vjs,"Good Boy Records",8B,QZRYT2100039
567,"spinnin","mazie",31,85,"","","spinnin",2021-10-15,02:11,61,48,75,0,79,10,20,-8,G#/A♭,4,2023-01-31,0yB9bFHPntWhj0iJoVFkDm,"Good Boy Records",4B,QZRYT2100014
568,"sippy cup","mazie",37,91,"","","the rainbow cassette",2021-08-25,01:34,83,27,59,0,68,0,10,-9,F#/G♭,4,2023-01-31,4k8ZnYph4fD8bd01ySJjP4,"Good Boy Records",2B,QZ93L2049298
